,text,label
4168,12 19 109 179 2 12 315 525 36 215 99 203 60 17 36 2 356 483,1
4169,41 147 121 142 269 71 142 270 354 261 34 16 153 33 70 141 106 56 871 243 1730 34 70 162 112 22 41 61 15 71 301 270 871 243 1730 297 871 243 434 47 8 172 105 68 15 71 301 270 354 261 34 16 153 33 70 141 106 56 871 243 1730 34 70 162 112 33 41 61 15 71 147 270 105 68 49 871 243 1730 297 871 243 434 20 5 47 8 172 105 68 7 15 95 173 1094 163 326 263 50 871 243 434 77 18 30 68 15 5 145 406 121 406 269 47 28 68 931 102 30 871 243 434 15 34 16 153 33 70 141 106 56 871 243 1730 34 70 162 112 33 41 61 12 19 618 321 20 212 257 167 745 135 15 115 61 147 147 147 2 68 167 28 7 579 26 60 61 294 284 146 636 139 15 84 69 44 1420 546 34 16 153 33 70 141 106 56 871 243 1730 34 70 162 112 22 41 61 12 19 618 321 20 212 1681 722 46 747 15 164 100 618 321 354 261 58 190 50 176 745 135 15 807 338 189 90 49 237 638 11 489 164 100 2276 130 354 68 15 83 11 32 117 9 501 2136 164 100 175 296 8 247 30 49 237 2 125 17 212 1424 169 84 69 37 2079 15 9 8 79 198 52 828 202 84 69 38 354 339 36 251 264 412 68 135 26 51 42 15 167 68 38 545 68 28 909 352 15 12 189 121 8 249 12 97 364 17 14 167 871 243 434 49 20 143 11 8 19 95 173 50 4 71 1101 381 2 2761 30 225 167 15 1290 101 936 326 961 139 84 69 115 42 58 350 917 17 596 273,0
4170,24 59 7 91 81 1 86 52 26 4 1108 276 2 12 352 429 204 1 154 42 498 255 68 227 10,1
4171,247 63 1048 224 1048 574 1 98 186 487 259 13 210 1 172 739 5 370 221 71 648 42 127 2 310 64,0
4172,432 1075 96 1515 680 155 2 652 140 1 26 4 608 365 7 231 231 51 4 17 224 500 32 17 337 404 1 298 161 210 79 28 68,1
4173,36 2 435 612 26 5 4 13 17 3 263 426 1045 51,1
4174,5 66 1 83 49 220 30 23 169 1 77 18 107 806 7 6,1
4175,1239 15 197 66 197 66 15 13 17 13 17,1
4176,719 90 307 23 28 116 1 136 3088 289 204 370 259 1 244 94 271 1813 1 88 86 51 42 109 60 11 381 337 132 323 2 82 400,0
4177,421 372 424 1030 89,0
4178,197 35 20 46 288 749 7 1 4 40 67 125 58 214 35 1 793 567 421 372 406 444 10,1
4179,300 304 85 574 1202,0
4180,24 455 362 296 367 56 12 352 1253 64 15 88 86 5 66 14 126 219 20 23 7 8 19 367 56 14 77 18 215 99 56 7 8 514 49 237 7 15 88 86 91 575 15 1081 8 74 76 76 76 76,1
4181,20 400 152 121 2 22 21 34 22 21 34 29 53 14 91 2 242 24 15 75 4 117 44 103 172 347 57 2 184 358 39 44 850 1136 20 538 1335 23 37 2 226 233 18 647 850 87 14 236 97 2 88 351 15 312 152 11 103 172 894 1641 947 87 63 149 2 1079 991 15 39 78 319 59 52 5 896 190 96 14 83 234 554 96 86 390 37 2 139 938 14 5 4 154 9 63 149 1867 1005 634 1324 39 78 39 78 341 159 236 97 2 109 56 14,0
4182,236 463 180 10,1
4183,192 145 709 9 1126 1 1004 611 1126 709 191 6 6 6 192 145 4 19 1634 1 26 52 715 87 2532 6 6 6 12 20 4 11 89 51 242 2 181 55 318 106 6 6 6,1
4184,13 9 1298 82 286 113 101 56 286 6,1
4185,244 72 735 109 39 5 66 1 80 92 380 635 200 109 1587 1005 300 304 2 362 296 51 42 456 834 8 74 10,1
4186,427 168 2750 307 206 408 55 278 136 31 118 31 4 5 66 1 75 385 721 132 28 289 204 116 355 1098,1
4187,51 42 355 224 126 219 2 942 965 47 303 15 312 1286 244 689 738 488 570 52 467 27 377 1349 15 32 325 5 66 628 14 5 59 84 69 2 363 135 93 170 13 5 1479 202 15 333 90 4 71 239 14 61 15 192 90 20 5 8 202 7 14 14 14 154 42 610 210 74 354 783 14 12 32 516 194 279 77 84 69 82 160 202 93 183 72 13 30 9 229 864 14,0
4188,8 249 13 80 92 157 1469 123 235 891 158 315 525 2 300 304 1 510 709 123 109 152 102 5 151 66 59 6 23 7 10,1
4189,96 212 27 50 1011 706 179 17 20 23 7 1 554 160 2416 57 2202 1591 117 17 441 93 379 125 574 2 231 231 26 5 66 1 218 309 2 51 47 218 5 66,1
4190,32 5 4 85 45 1 20 4 5 80 92 223 108 27 832 2 1 185 4 725 2 1 26 4 80 92 57 108 204 343,0
4191,19 27 134 122 80 92 15 13 99 265 14,1
4192,47 954 1107 8 74 360 63 121 356 361 67,1
4193,152 548 103 23 2 49 220 30 68 15 8 249 1111 169 30 146 212 2 195 183 23 15 518 160 125 586 9 68 7 15 444 38 74 193 23 74 37 14 12 19 4 729 1198 60 132 323 56 2 15 228 60 96 50 467 255 49 9 626 920 184 358 15 154 42 26 4 318 270 144 229 55 279 663 185 347 184 14,1
4194,216 4 17 216 1 23 7 58 182 105 86 424 7 2230 2082 284 1 18 164 100 175 629 105 77 117 44 142 207 294 1 12 8 315 525 2 39 4 142 207 294 6 84 69 44 350 301 142 294 4 5 4 85 517 7 10 10 10,0
4195,211 1227 3 25 478 1751 1133 1751 472 25 14 14 14 3 317 150 863 95 297 2203 111 184 155 2212 3 96 874 1131 2 247 63 3 1125 1052 14 14 2568 850 14 14 3 874 1131 3 4 19 5 685 5 1001 2 182 64 3 100 2 375 3 49 98 2560 204 3 49 98 1485 967 3 49 98 2463 1591 3 49 98 499 792 3 49 98 1782 288 3 49 98 14 14 166 115 291 146 126 11 3 20 587 169 100 2 63 3 509 647 90 1808,1
4196,95 449 38 474 233 5 7 1 1054 597 862 2 199 131 696 501 85 45 7 6 209 5 45 9 61 41 194 741,0
4197,548 235 55 4 5 4 207 207 6 207 294 2 83 8 110 10 42 58 51 644 854 167 143 11 89 140 10 104 107 167 509 655 140 10 428 428 48,0
4198,13 5 66 2 131 64 1 12 19 93 170 4 13 327 198 2 6 63 94 13 17 6,1
4199,254 433 5 208 40 17 10,0
4200,5 271 580 1 127 151 85 262 6 61 71 294 104 252 1297 27,0
4201,108 1816 2 11 742 7 100 89 214 97 341 135 39 30 56,0
4202,215 99 5 995 8 150 7 1 314 501 145 4 107 406 2 17 67 164 101 12 35 36 109 60 655 410 2 250 2105 144 238 1045 51 1 556 203 36 98 186 350 2 12 40 309 1 9 79 744 1178 6,0
4203,8 249 13 103 132 359 110 111 3290 8 408 278 2 1007 144 359 107 124 84 69 47 429 408 278 105 443 47 218 101 845 20 17 7 46 106 86 52 208 40 97 273,1
4204,11 13 80 92 143 300 304 10 228 60 93 170 371 194 264 412 1 98 186 4 13 210 20 480 55 7 10 154 42 371 194 198 52 132 323 10,1
4205,41 61 3 16 118 16 43 54 21 33 22 29 34 120 3 31 43 16 21 70 41 71 3 153 16 3 153 29 33 62 41 137 3 43 16 21 54 3 70 16 41 207 3 138 43 16 16 3 16 21 33 141 41 142 3 62 16 21 43 22 112 54 21 53 16 41 239 3 25 118 16 43 41 301 3 62 21 34 21 148 54 41 197 3 22 21 33 266 29 34 29 54 54 119 33 29 25 34 41 147 3 16 118 16 43 141 3 153 62 16 43 16 3 34 25 153 62 16 43 16 61 41 3 469 119 54 141 3 61 33 22 61 61 3 31 25 54 54 33 61 71 3 34 16 118 16 43 16 34 31 29 34 120 3 31 43 16 21 70 61 137 3 118 25 141 21 120 16 61 207 3 53 54 25 33 16 3 22 25 3 141 25 119 61 142 3 29 34 31 16 112 16 34 31 16 34 22,0
4206,167 68 4 13 671 15 98 186 13 198 52 2,1
4207,88 86 5 217 77 306 132 63 1 9 79 704 765,1
4208,167 68 364 465 49 1 20 93 170 37 50 287 390 168 105 1064 275 104 388 72 38 44 264 412 2 45 6,1
4209,244 72 324 124 8 402,0
4210,518 160 132 28 7 6 339 400 73 256 63 39 13 271 549 1 82 548 156 179 13 9 563 654 6,1
4211,123 133 23 59 214 35 849 1274 224 1559 6 39 4 188 808 55 2 6 188 8 35 4 430 55 2 1 1308 819 390 235 106 58 30 190 390 235 156 1040 6 154 42 235 156 1040 58 23 7 35 181 55 2 1 56 169 364 17 6 75 4 5 473 133 233 18 336 1146 314 27 1355 7 6 11 103 32 5 47 23 188 232 35 849 1274 227 67 383 19 914 144 466 466 6 75 4 77 18 11 58 676 7 6 914 144 2 665 561 85 262 1 260 723 52 30 9 849 1274 693 387 6 98 186 11 188 8 150 56 20 542 414 7 6 378 27 48 48 3 3 3 308 123 1 11 19 27 4 422 458 46 106 56 849 1274 224 1559 48,0
4212,80 92 935 1473 918 1 75 4 422 458 935 1473 918 302 65 104 252 45 151 129 2 196 136 1 5 102 61 1093 56 5 7 45 473 20 206 7 1 77 18 5 4 39 355 3157 358 1058 361 67 196 136 32 9 79 807 338 1 11 24 93 170 424 18 196 136 2 32 9 8 79 1 44 4 61 41 41 70 54 3 452 179 61 142 41 70 54 2 825 46 106 441 720 1 11 89 78 218 322 3269 2056 261 23 14,1
4213,134 122 80 92 77 356 2 63 149 347 1 94 129 253 17 10 93 170 264 412 1 319 52 2 289 135 1 66 59 30 9 10 10,1
4214,44 407 23 188 8 35 1 182 47 24 52 591 188 380 35,1
4215,96 7 74 686 2 63 149 1 5 66 6 808 8 9 536 845 1 11 20 167 143 310 64 8 278,0
4216,881 102 1 1755 588 705 18 1089 3393 38 1 11 806 1 298 161 26 47 943 455 115 6 166 11 615 615 2 501 651 115 111 1090 901 1 115 2 660 521 1 1392 530 115 2 879 1210 1 11 2 399 631 6 242 184 521 173 1 1289 161 1 2430 2057 1483 235 106 6 2222 2222 212 58 1 399 631 308 18 194 116 58 1 709 205 1076 184 1 1795 32 880 880 1007 32 880 880 1 406 590 130 894 248 10 121 615 27 2 139 247 222 1795 1007 2058 880 880 6 166 11 2 155 283 115 740 818 1 674 1134 2 343 310 1 115 83 17 1121 2 111 116 6 11 784 99 37 59 1 1264 237 2 111 652 1 1510 169 451 1510 169 1310 1 1289 1 2059 2 1032 1756 6 754 58 2 1350 1310 1 977 2316 87 2 111 1211 424 1 971 274 73 111 1310 6 223 1311 2 2993 1233 958 1 11 544 818 2 195 183 1 313 50 313 242 12 19 195 183 1 1264 544 425 534 222 424 1310 2059 113 205 772 113 867 274 113 932 424 1211 1 2748 849 297 868 3394 1418 1511 169 1840 971 1145 146 6 46 509 502 1 382 1264 2 451 1 928 2 1393 2994 1 212 7 565 1006 1 20 12 97 2995 1459 8 514 204 792 2 242 184 1 159 695 37 52 987 10 1796 1796 1757 2568 2 63 895 1 1006 145 130 115 4 579 6 891 293 49 1 288 145 139 296 1 3395 3396 1 532 398 85 971 10 245 245 245 245 245 245 245 245 3 3 245 245 3 3 3 3 3 3 3 3 3 245 245 3 3 3 471 807 179 2 775 393,0
4217,247 63 94 129 104 252 17 1 20 4 104 252 309,1
4218,96 59 1 13 5 66 1 20 1482 93 284 163 180 7,0
4219,408 279 26 4 5 66 2 1 20 4 170 405 17 45 1 703 2184 203 2 111 464 2 1 9 79 716 636 6,1
4220,253 4 1725 104 57 2 8 165 17 109 135 14 11 60 1035 1035 2 343 293 23 7 185 278 2 1725 104 15 126 219 32 5 145 5 86 80 92 38 7 1725 104 15 204 792 98 712 9 336 950 187 633 2 184 358 15 213 262 1697 412 14,1
4221,53 31 223 196 136 38 192 192 257 169 9 57 305 144 155 375 15 937 168 24 385 117 4 155 258 373 109 488 570 14 98 186 395 134 95 243 229 247 15 374 285 2 88 86 439 518 5 107 229 109,0
4222,171 177 5 66 15 93 170 32 748 325 14 14 14 3 14 14 14,1
4223,11 18 84 69 175 354 261 7 8 165 1585 1397 116 81 1 116 81 94 129 272 212 17 10 564 354 261 2 362 296 89 51 42 233 139 2 146 354 261 10 236 49 11 428 428 84 69 331 477 2 82 519 338 179 2 777 885 2 916 827 10,1
4224,541 7 849 1274 42 223 4 99 265 2 236 633 375 375 265 1 257 305 144 320 144 2 317 441 287 213 223 272 2858 3266 248 418 56 375 275 1 56 37 314 193 375 32 5 66 1 75 4 103 52 28 693 387 1618 964 8 402 30 9 1 26 564 44 649 1624 221 375 265 255 191 441 375 6,1
4225,335 160 57 108 55 35 2 521 1090 1030 157 46 195 123 155 158 61 454 541 7 2630 1118 55 35 2 4 132 360 61 142 317 258 353 223 1 3 3 164 100 2 108 670 55 35 287 665 107 935 204 251 275 39 4 117 132 360 61 71 317 258 353 2 497 71 454 98 186 2630 1118 465 164 100 108 670 55 35 39 117 4 53 31 250 295 1 3 3 395 5 196 1106 243 217 2 165 870 497 137 454 714 947 55 35 2 4 53 31 856 21 118 53 31 1 61 71 317 258 353 856 61 317 21 54 153 21 141 33 3 22 62 16 43 16 57 144 55 465 118 53 31 497 207 454 57 108 55 35 18 714 947 55 35 38 2 413 973 38 254 7 255 8 706 2 489 848 222 3 3 21 454 223 196 136 489 255 203 289 204 36 769 1 148 454 118 53 31 489 255 203 31 118 31 1 53 454 31 118 31 38 949 322 7 57 305 144 238 434 497 142 454 308 2 37 50 1 57 108 55 35 342 102 104 2630 1118 55 35 262 7 137 317 258 353 1 75 108 670 55 35 32 4 236 97 573 262 12 137 317 258 353 2 497 98 186 241 104 123 74 1 57 108 55 35 45 7 61 317 57 144 55 258 353 1 42 465 61 110 1106 57 305 144 238 434 2 31 118 31 6,0
4226,17 217 4 246 175 38 74 686 7 190 726 360 235 53 31 8 97 1 247 63 46 111 5 8 1 9 737 63,0
4227,12 35 36 24 59 42 58 88 86 91 2 13 49 1045 111 697 2 8 35 36 1 11 4 223 1062 2 8 379 1016 447 282 292 50 236 201 39 4 104 252 111 697 2 6 46 106 80 92 24 49 1045 111 697 2 343 286 240 277 1 11 283 12 35 36 302 384 143 100 89 7 462 102 409 282 83 40 2 17 1 413 35 38 312 19 27 39 261 23 7 1 26 9 189 379 725 656 23 7 3231 143 100 89 2 343 362 296 6 12 35 36 91 2 5 66 1 11 537 303 611 46 106 302 384 6,1
4228,1458 144 192 2 512 54 22 495 671 524 79 486 512 120 22 495 15 389 101 4 1190 1674 15 989 123 176 446 15 1382 123 51 627 15 5 59 1190 1674 773 462 4 1190 1674 15 446 130 20 4 5 17 2 14 20 400 1458 144 192 2 512 54 22 495 671 524 79 486 512 120 22 495 8 15 380 15 232 15 11 185 23 7 15 32 24 7 15 50 101 18 2 735 109 2 203 365 851 46 813 32 117 4 555 194 123 557 371 15 297 1699 888 1513 2 81 851 30 114 40 209 212 14 11 51 42 916 827 538 195 501 651 46 106 15 17 2 183 225 4 5 78 488 570 2 15 8 1617 17 2 183 225 331 168 7 15 83 40 12 234 183 225 32 20 291 324 7 15 228 60 1700 106 5 4 1259 1706 15 152 100 145 130 1007 601 56 114 40 183 225 47 1249 284 49 15 100 78 166 12 234 183 225 291 324 15 98 186 26 78 166 1007 601 56 12 234 183 225 20 78 742 1281 38 152 15 981 388 4 1257 1230 2 15 5 4 1700 106 1249 1007 601 2 284 15 20 4 1007 601 1249 1700 106 2 284 15 75 176 392 77 101 501 651 11 89 1007 601 18 981 388 4 314 3486 1680 2 82 400 15 8 1249 380 394 823 2042 15 12 4 1201 991 15 30 9 27 47 489 427 2 14,0
4229,38 152 6 344 5 1672 101 6,0
4230,127 151 2308 101 1 1278 877 72 576,1
4231,258 64 26 4 441 52 5 66 2 15 51 4 63 94 101 18 4 85 209 7 15 422 187 146 23 17 8 79 2 55 35 14,0
4232,342 102 4 31 147 1 75 4 424 1176 13 262 1 35 37 103 45 24 79 434 58 382 201 1 75 117 9 8 79 79 1 86 52 5 198,0
4233,26 325 5 66 1 11 23 7 421 372 955 1245,1
4234,26 51 42 14 14 14 93 170 94 129 39 191 15 20 4 196 136 9 79 163 180 14 967 168 7 14 14,1
4235,74 7 354 193 123 58 1 315 528 182 448 522 174 696 443 363 135 3 363 135 38 388 58 1 78 613 782 398 824 105 68 178 6 3 30 9 68 20 5 44 18 74 193 133 448 522 9 68 865,0
4236,114 40 49 220 9 36 596 1 251 7 17 128 90 7 6,1
4237,85 309 628 1 73 413 973 55 118 29 33 22 21 209 5 45 93 7 1 61 142 41 922 71 41 41 294 4 221 230 93 379,1
4238,12 35 36 5 78 501 651 115 208 40 254 8 19 849 27 1 91 181 2 849 27 32 117 4 262 392 1 75 100 47 501 651 115 60 114 40 44 441 720 12 718 130 652 1 12 718 652 518 1145 5 217 91 181 2 393 983 83 97 274 1066 1 75 4 91 181 254 603 553 2 1 12 128 171 177 1 26 9 284 39 5 4 188 8 379 2 1 127 139 2 2193 161 182 4 125 248 44 2 1 11 89 368 169 1 5 117 4 60 7 159 368 1 11 89 439 518 26 4 60 126 219 139 560 2 928 103 98 368 169 1 12 35 36 20 18 143 576 46 492 804 447 767 522 12 97 2 27 159 598 259 10 10,1
4239,11 307 23 7 189 19 331 334 315 525 2 1 12 19 125 271 7 1 244 72 1 63 94 39 327 17 2 10 5 59 520 223 23 2 1024 204 27 581 434 17 111 617 1 1004 8 79 2 1 376 376 6,1
4240,269 548 246 115 89 12 87 23 2 945 619 736 833 391 299 71 41 41 197 1 307 182 255 191 398 136 1 95 449 485 993 315 528 2 341 135 804 525 321 4 82 2 1 98 836 221 55 1102 777 804 525 321 208 40 39 4 5 82 2 1 415 115 89 143 11 260 723 271 580 10 115 89 350 2 171 177 9 163 180 10 5 260 599 73 115 89 30 206 10 2596 9 280 230 10 10 10 10 10,0
4241,268 321 13 209 15 134 122 209 14,0
4242,337 404 110 1073 2 12 110 250 295 512 54 22 495 512 54 22 495 192 90 59 58 512 120 22 495 512 120 22 495 15 228 60 215 99 1658 274 2 214 317 155 13 17 96 15 17 103 210 79 96 28 164 100 2 155 14,1
4243,13 80 92 6 6,1
4244,250 295 373 109 52 5 66 15 155 32 13 17 96 15 24 52 65 4 74 7 365 1029 2 6 322 944 10,1
4245,4 11 80 92 2 451 170 1 51 627 30 24 206 1 850 18 576 948 7 6,1
4246,881 677 60 123 1 465 164 199 1066 1779 1189 6 408 110 96 74 37 1 20 9 79 1144 446 7 6,0
4247,132 28 7 1 196 136 5 66 1 274 216 244 72 134 122 271 549 1 9 305 256 256 483 465 238 434 1 20 4 229 55 1153 131 244 72 881 677 829 517 6 137 142 2 93 170 241 152 536 845 7 48,1
4248,11 103 44 2 4 185 258 267 684 31 118 31 98 5 4 305 144 2 587 1462 360,0
4249,32 370 221 254 111 156 159 2 857 223 156 432 336 639 1 4 13 17 2 336 639 1 51 242 2 200 244 1 1321 281 463 515 2 204 405 105 63 1 166 111 362 296 89 18 1255 149 57 156 432 1 9 535 160 1288 908 100 89 2 156 432 500 534 6 292 363 135 26 281 278 763 432 1 32 4 95 449 735 109 2 1 931 17 318 1 253 166 156 28 2 145 531 52 28 2660 1481 6 11 19 27 86 52 292 336 639 13 198 52 8 56 10 10,1
4250,257 2 289 565 198 52 24 6,1
4251,185 165 96 206 7 15 9 232 110 737 63 13 248 15 746 436 1048 224 1048 574 2 247 63 15 9 8 110 226 57 9 657 63 15 116 769 87 66 212 238 28 440 39 4 15 488 570 66 583 13 45 15 91 4 176 225 103 400 15 3 190 9 11 246 199 374 24 7 12 87 2 740 483 15 826 85 192 448 7 15 667 164 188 8 514 328 320 3 11 18 152 152 175 2 13 45 795 265 341 135 74 2 936 326 740 483 38 39 24 28 7 236 97 2 144 238 15 85 38 152 7 76 76 76 76 76 46 106 8 202 44 111 139 7 76 76 76 76 76,0
4252,12 87 350 2 241 81 9 114 40 485 1596 67 773 462 5 4 111 277 299,1
4253,114 40 49 220 12 352 9 68 140 15 47 5 47 210 210 255 68 140,1
4254,125 548 52 145 12 35 36 887 160 53 53 22 118 162 71 174 185 797 697 2356 1114 178 2 302 488 1 50 4 12 35 36 1323 999 305 108 36 1325 1315 174 121 259 125 951 1113 300 36 178 1315 1 1323 1276 157 65 55 106 529 1770 158 157 1585 1058 49 655 158 1057 546 36 824 191 1114 1 305 108 157 17 36 630 771 158 737 755 316 303 302 384 6 3 3 3 3 159 368 1615 201 57 610 448 451 1224 1264 184 1 1792 1401 593 1995 57 610 651 1167 1338 619 451 6 3 3 3 3 174 166 11 89 32 37 1838 2420 39 388 1 898 351 2216 1422 1 18 607 783 2294 597 254 19 49 237 2 430 1950 178 227 10,1
4255,87 72 82 393 39 4 607 340 173 1 868 1555 304 285 2 13 262 6 223 1311 5 4 13 80 92 6,0
4256,138 21 70 29 54 141 3 62 21 43 70 25 34 141 3 478 106 1105 2 879 1957 472 3 54 25 118 16 3 29 33 3 25 34 3 25 119 43 3 33 29 31 16 287 242 20 18 11 89 401 1532 275 3 25 112 22 29 70 29 33 22 29 53 3 21 22 70 25 33 112 62 16 43 16 287 149 457 2 1791 1104 275 3 266 29 34 31 3 21 34 31 3 138 43 29 16 34 31 54 141 287 296 17 297 296 2863 275 3 53 62 29 54 31 62 25 25 31 3 62 21 43 70 25 34 141 287 310 694 49 337 2 879 1957 275 3 112 16 21 53 16 138 119 54 3 43 16 120 120 21 16 287 1364 700 2 1038 170 733 275 3 53 62 29 34 16 33 16 3 25 112 22 29 70 29 33 70 287 57 108 405 2 149 457 275 3 22 62 29 34 266 29 34 120 3 25 138 3 21 3 54 25 118 16 54 141 3 138 119 22 119 43 16 287 103 400 9 534 2 721 37 275 3 31 21 34 53 29 34 120 3 138 25 43 3 138 119 34 287 92 210 172 733 275 3 112 16 21 53 16 138 119 54 3 22 62 29 34 266 29 34 120 3 478 394 700 2 399 456 472,0
4257,301 147 9 167 1047 286 36 889 73 63 149 53 31 1403 530 26 5 66 10 10 10,1
4258,369 622 1928 604 57 489 556 2 280 135 1 2 385 5 66 453 453 453,1
4259,171 177 13 289 204 6 959 276 32 13 844 669 1 35 27 13 80 92 6 42 12 19 93 170 23 28 12 97 2 171 177 332 249 4 781 569 6 51 42 50 12 4 11 18 84 69 23 28 2 8 352 125 224 286 93 104 2 171 177 7 6,1
4260,12 131 64 11 24 59 189 577 1 84 69 2 12 19 55 35 626 541 7 17 45 1 832 358 32 13 45 215 99 30 446 130 7,0
4261,12 39 114 40 328 320 140 273 273 26 50 5 66 15 324 124 209 7 146 7 15 737 63 85 46 15 96 5 271 580 140 14 632 4 11 229 37 194 168 23 2 8 19 332 136 55 2 1027 932 1494 2 512 54 22 495 1319 106 468 512 120 22 495 15 91 2 13 5 66 15 324 124 32 271 549 14 288 124 23 7 12 19 910 420 136 2 8 278 15 324 124 632 5 191 14 873 5 52 328 194 12 40 574 14 51 455 211 685 12 40 45 2 15 91 5 4 114 40 17 171 177 14,0
4262,2164 796 2 63 149 32 4 1952 2 437 732 702 341 135 437 76 100 181 405 105 403 2 154 9 31 31 11 39 9 15 30 9 181 405 105 403 2 31 31 11 32 413 35 38 39 9 76,0
4263,354 261 329 166 11 73 42 715 157 671 524 4 1334 158 315 525 2845 36 241 104 1 236 97 4 202 93 71 142 294 1 35 36 414 739 85 262 7 1 345 28 36 20 9 8 234 38 152 2 88 86 10,0
4264,364 101 56 2 1 667 164 82 11 12 234 1158 1418 37 50 1 98 186 51 42 18 1158 1178 413 973 38 126 11 105 1088 8 74 1 762 187 2152 1213 865 1 376 376,1
4265,244 72 9 49 5 271 580 1 98 186 5 47 210 255 1 1403 530 430 55 6,0
4266,228 60 12 55 2 546 443 203 1826 5 17 1 154 42 289 136 55 5 78 65 37 7 1 12 4 11 18 70 16 29 266 21 2 148 148 33 24 28 2 519 752 1 154 42 46 106 5 44 251 289 136 7 1 249 330 23 12 19 227,0
4267,80 92 6 6 6 257 65 7 13 45 27 2 91 101 440 860,0
4268,803 240 59 8 128 343 27 123 58 1 11 86 52 26 4 8 19 591 52 803 240 2 343 27 198 52 80 92 6 591 52 803 240 2 343 27 1 78 9 8 234 230 286 2 274 809 1081 18 348 38 1 12 19 274 809 154 105 65 37 2 274 1 395 5 4 1232 660 2 393 3667 1181 274 1 98 4 879 73 2 2682 274 1 5 78 776 27 1 75 47 429 550 669 517 1051 6,1
4269,99 265 123 109 3 5 51 66 59,1
4270,13 5 80 92 12 491 221 359 15 8 165 724 551 258 4 8 19 408 279 15 587 264 937 65 8 214 19 149 756 37 96 176 692 4 571 57 3142 2299 14,0
4271,5 66 2 36 1 198 52 548 156 179 8 24 6 127 151 416 377 802 65 1 782 367 82 924 243 145 531 8 176 154 145 32 47 24 591 395 230 260 6 19 27 134 122 80 92 329 1 77 18 4 90 90 2 1472 502 36 7 1 82 156 924 243 13 9 563 654 6,1
4272,13 17 15 213 643 675 446 130 13 1384 15 82 111 310 156 607 340 173 1722 643 675 173 13 9 56 14,1
4273,261 280 81 179 1 1886 1229 6 18 11 89 83 197 197 41,0
4274,60 114 40 30 24 28 9 257 45 262 572 217 743 2 67,1
4275,662 373 1339 641 6 1044 46 106 82 481 528 144 475 454 1052 156 2 335 533 1 1188 985 1339 902 7 8 128 135 94 13 209 2 171 177 1297 201 6 480 82 4 19 66 583 2 441 720 1 342 102 4 211 685 135 1 26 4 86 52 284 314 807 338 7 1 3 159 341 53 31 113 196 136 154 9 2 639 559 314 807 338 7 1 49 237 314 807 338 7 6,0
4276,23 7 12 352 1545 463 123 58 1 134 122 224 500 6 667 164 4 318 138 112 33 300 304 49 220 1 83 638 8 19 1013 6 11 86 52 783 603 2 341 135 39 429 250 397 2 6,1
4277,110 1779 798 2 328 36 83 40 17 1 91 292 65 107 174 1027 1055 481 178,0
